asset_name,2023-12-01,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-08,2023-12-11,2023-12-12,2023-12-13,2023-12-14,2023-12-15,2023-12-18,2023-12-19,2023-12-20,2023-12-21,2023-12-22,2023-12-26,2023-12-27,2023-12-28,2023-12-29,2024-01-02,2024-01-03,2024-01-04,2024-01-05,2024-01-08,2024-01-09,2024-01-10,2024-01-11,2024-01-12,2024-01-16,2024-01-17,2024-01-18,2024-01-19,2024-01-22,2024-01-23,2024-01-24,2024-01-25,2024-01-26,2024-01-29,2024-01-30,2024-01-31,2024-02-01,2024-02-02,2024-02-05,2024-02-06,2024-02-07,2024-02-08,2024-02-09,2024-02-12,2024-02-13,2024-02-14,2024-02-15,2024-02-16,2024-02-20,2024-02-21,2024-02-22,2024-02-23,2024-02-26,2024-02-27,2024-02-28,2024-02-29
FORD MOTOR CO DEL,0.031189,0.011342,-0.009346,0.00849,0.012161,0.01756,0.00545,0.00813,0.007168,0.074733,-0.004967,-0.007488,0.007544,-0.018303,0.045763,0.00081,0.008097,-0.004819,-0.004036,-0.012156,-0.002461,-0.037007,-0.002562,0.014555,0.010127,-0.010861,-0.000845,-0.010144,-0.021349,0.0,-0.016579,-0.024845,0.019108,0.0,0.015179,-0.029903,0.028105,0.004409,0.014047,0.019913,-0.005093,0.032423,0.003306,-0.045305,0.041415,0.060481,0.002344,-0.011691,0.023659,-0.023112,-0.009464,0.023089,-0.017572,-0.004065,-0.00898,-0.001647,0.00165,-0.015651,0.004184,0.025,0.011382
SUPER MICRO COMPUTER INC,-0.014042,-0.012165,-0.012728,-0.036279,0.010773,0.064415,-0.038107,0.011858,0.029958,0.077126,0.019395,0.073573,-0.019399,-0.043869,0.006952,-0.047538,0.015912,0.002276,-0.012034,-0.02467,0.004186,-0.016851,0.029076,0.011531,0.096361,0.073217,-0.003928,0.002716,-0.010923,-0.039021,-0.024762,-0.021337,0.359363,0.030423,0.04846,0.028007,0.011463,-0.003007,0.045387,0.034902,0.032439,0.101754,-0.006632,0.144437,0.027497,0.002949,0.021065,0.060587,0.044199,0.023907,0.112522,0.140196,-0.19988,-0.019606,-0.067804,0.328739,-0.118409,0.018988,-0.02879,-0.040618,0.06072
OLD DOMINION FREIGHT LINE INC,0.042873,-0.004535,-0.021565,-0.055473,0.005632,-0.014774,0.025524,0.008868,0.004761,-0.00401,0.027528,7.6e-05,0.020327,0.002394,0.017859,0.009188,0.007337,-0.005769,-0.006141,-0.01394,-0.018726,-0.031729,0.01075,-0.014104,0.023295,-0.004965,0.000665,-0.005575,7.7e-05,-0.015609,-0.012905,0.012015,0.012631,0.037394,-0.018596,-0.006494,0.0096,-0.007005,0.011613,-0.003424,-0.012252,0.002992,0.042071,0.014069,0.026807,0.016214,0.006267,0.000391,-0.014311,-0.012025,0.01696,0.002783,-0.02054,-0.009541,0.011945,0.029476,0.00753,0.01288,-0.010832,-0.018501,0.02213
GRAINGER W W INC,0.022119,-0.002713,-0.003531,0.004959,0.006068,-0.004149,0.016653,0.004441,-0.002753,0.012213,-0.006359,0.011681,-0.003565,-0.01708,0.009841,0.004624,0.000701,0.003464,-0.005052,0.001922,-0.018644,-0.005275,0.00869,0.003346,0.004299,0.002141,0.008301,0.007511,0.006033,-0.001864,-0.001749,0.039472,-0.009402,0.014653,-0.001163,-0.005025,0.011719,0.002031,0.014628,0.020778,-0.020923,0.030146,0.054084,-0.02766,-0.005605,0.004956,0.005217,0.011517,-0.012304,-0.012458,0.009611,-0.000752,-0.008361,-0.000695,0.006298,0.018214,0.000783,0.004901,0.006133,0.005322,-0.001272
I D E X X LABORATORIES INC,0.036023,0.070472,0.00453,0.005029,0.002914,0.01581,0.008977,0.016638,0.022971,-0.006062,-0.023657,-0.002015,0.010593,-0.010812,0.023731,0.002588,0.003556,0.001978,-0.000161,-0.003537,-0.01326,-0.023061,0.006429,-0.002117,0.012282,0.016692,0.00217,0.008065,-0.041918,-0.028564,-0.008692,0.019012,-0.00278,0.014528,0.000169,-0.021279,0.004287,0.004862,0.013486,-0.020731,-0.01142,0.023686,-0.000266,0.085328,-0.008949,0.009365,0.002271,-0.002441,-0.011622,-0.017505,0.008818,0.014753,-0.023364,-0.007794,0.006459,0.029814,0.008717,-0.01114,0.009125,-0.005895,0.00621
GENERAL MOTORS CO,0.024051,0.021941,-0.011793,0.007038,0.018232,0.007162,-0.005037,-0.004765,0.017056,0.06649,-0.014345,-0.008116,0.012133,-0.011151,0.02199,-0.006345,0.003054,-0.001384,0.003326,-0.007735,0.003619,-0.021637,0.006238,0.014089,0.019728,-0.00436,-0.006294,-0.012393,-0.016732,0.003687,-0.010738,-0.012282,0.026894,-0.005351,-0.002548,-0.015044,0.013257,0.000569,0.005969,0.077988,0.017038,0.001804,0.001029,-0.028784,0.006351,0.018144,-0.001808,-0.002329,0.018672,-0.024694,0.001566,0.016159,-0.007438,0.00801,0.012305,-0.003798,0.007372,0.004037,0.009801,0.0112,0.011568
VALERO ENERGY CORP NEW,0.008137,0.000633,-0.006405,-0.023239,-0.005378,0.005489,0.006029,-0.020894,0.032258,0.035096,-0.004722,0.026056,0.012735,-0.007934,-0.004678,0.002122,0.007489,-0.010286,-0.013124,-0.000692,0.005077,0.023573,-0.025647,-0.010053,0.002093,-0.016245,-0.018872,0.025888,0.027344,-0.01673,-0.023125,-0.002771,0.017466,0.007491,-7.7e-05,0.008055,0.033116,0.025658,0.003408,0.025365,-0.013532,-0.004392,-0.003182,0.018571,-0.018375,0.024305,0.004392,0.008886,-0.003705,-0.006735,-0.003744,0.006736,-0.017255,-0.03232,0.0157,0.019176,0.012877,0.024792,-0.014543,-0.026367,0.016163
CENCORA INC,0.00354,-0.001617,-0.000147,-0.01502,-0.002292,0.007692,0.005452,0.005423,-0.001128,-0.010897,-0.005806,-0.001298,0.009047,-0.010353,0.012413,0.003807,0.005171,0.000686,-0.003623,0.009288,0.015386,0.008584,0.001616,0.003275,-0.004637,0.015401,0.01175,0.012955,0.002284,-0.00196,-0.001324,0.00951,-0.011368,-0.00055,-0.001421,-0.002157,0.006716,-0.005301,0.003491,0.009568,0.055095,0.018223,-0.008146,-0.003319,0.003416,0.011319,-0.028779,0.001606,-0.003078,0.005261,0.001687,0.006477,-0.005835,0.002762,0.004777,0.003983,0.012244,0.00451,-0.007678,-0.001607,-0.002245
DOORDASH INC,0.027665,0.01843,-0.021604,0.006391,0.02189,0.010407,0.015,-0.004926,-0.005644,0.013243,-0.001867,0.011224,-0.01217,-0.027006,0.018639,-0.000298,-0.006665,0.008312,-0.004767,-0.013172,-0.024573,-0.027887,0.001386,0.009691,0.039131,0.045981,0.024648,-0.015248,0.001443,-0.001056,-0.010863,0.020119,0.013053,-0.015706,0.009841,0.01353,0.003734,0.006696,0.020418,-0.045088,-0.012041,0.029751,0.020503,-0.012603,0.039031,0.017714,0.034724,0.008538,-0.007292,-0.017308,0.031102,0.052162,-0.081254,-0.004569,-0.006841,0.058593,0.002883,-0.015358,0.031779,-0.010186,0.017396
TRUIST FINANCIAL CORP,0.035159,0.000301,-0.003906,-0.003318,0.027845,0.010895,0.002913,-0.009585,0.040763,0.06058,-0.024973,-0.009809,0.010457,-0.025327,0.019559,0.007399,0.009521,0.003503,0.001343,-0.009922,0.015981,-0.02666,0.012599,0.017041,0.010638,-0.008421,0.001327,-0.010337,-0.016069,-0.015242,-0.011056,0.00559,0.041412,-0.012277,-0.005134,0.019826,-0.001065,0.008798,0.006607,0.0021,-0.02908,-0.015111,0.007945,-0.014678,0.0,-0.006621,0.000555,0.009293,0.004743,-0.029714,0.013452,0.025981,-0.006331,-0.014958,0.005905,-0.003634,-0.011223,-0.020148,0.010136,-0.002007,0.004884
AFLAC INC,-0.001209,0.001453,-0.001451,-0.010652,0.003304,0.006707,0.006784,0.01492,-0.003794,-0.032726,-0.008735,0.008936,0.009964,-0.016809,0.00607,0.002955,0.003315,0.002325,0.002442,0.00475,0.009455,-0.001081,-0.010698,0.005103,0.001813,-0.027996,0.025947,0.000605,0.000605,-0.002538,0.003635,0.009417,0.00909,0.001541,0.001657,0.004253,-0.001294,0.004948,-0.00844,0.013477,-0.016214,-0.096514,0.008137,-0.006379,0.00773,0.024831,-0.009134,0.001536,0.003579,-0.005732,0.011017,0.015839,-0.009854,-0.00126,0.006093,0.004921,0.009542,-0.00883,0.006399,0.004364,0.002234
UNITED RENTALS INC,0.05422,-0.023394,-0.02977,0.001977,0.01591,0.022809,0.020361,0.00879,0.040386,0.074072,0.004057,-0.006139,0.010506,-0.027743,0.022713,-0.000771,0.017458,-0.002774,-0.000294,-0.009107,-0.011022,-0.035161,0.003107,-0.01361,0.017437,-0.005101,0.003029,0.003675,0.013558,0.003487,-0.019265,0.023714,0.015372,0.011975,-0.001399,-0.002024,0.129554,-0.032058,0.02692,-0.007333,-0.027341,0.031932,0.013682,-0.013192,0.013895,-0.002765,-0.008778,0.005178,0.020266,-0.037707,0.026944,0.010581,-0.016113,-0.009842,0.001522,0.02157,-0.000865,0.019082,0.008483,0.014354,0.010318
NUCOR CORP,0.002589,-0.017663,-0.009797,-0.021236,0.00604,-0.006923,0.015362,-0.004982,0.018075,0.024772,0.011531,0.008101,0.020893,-0.012201,0.005293,0.008153,0.001067,-0.002132,-0.012031,-0.006564,0.007987,0.006498,-0.025486,-0.008717,0.012781,-0.032648,0.010472,-0.003968,0.004162,0.011309,-0.010246,-0.015676,0.002344,0.021884,0.007627,0.005182,0.011991,0.00229,0.008795,0.069407,-0.010429,-0.007008,-0.012014,-0.005889,-0.005266,0.026799,0.00043,0.001342,-0.002359,-0.035572,0.008803,0.029272,-0.004185,-0.008568,0.002011,0.012421,0.017895,0.008421,0.007986,-0.004816,0.000572
MICROCHIP TECHNOLOGY INC,0.014621,-0.002008,-0.011126,0.000838,0.02619,0.003147,0.032876,0.003599,0.00706,0.034498,-0.008176,-0.009653,0.000876,-0.031076,0.01502,0.003449,0.012418,-0.002081,-0.003073,-0.007265,-0.040142,-0.02299,-0.013835,0.007074,0.019645,-0.003503,0.001172,0.003043,-0.003384,-0.002927,-0.021372,0.033837,0.038069,0.014535,0.013776,-0.015545,-0.010049,-0.030452,0.003567,-0.014559,-0.009074,0.005518,-0.015879,0.013881,-0.02586,0.000721,0.012484,0.012922,-0.017439,-0.039071,-0.001116,0.023951,-0.010908,0.00968,0.013107,0.010422,-0.012634,0.000724,0.000483,-0.009163,0.02385
CONSTELLATION BRANDS INC,0.006071,-0.006778,-0.015189,-0.006592,0.003233,-0.006021,0.005374,0.000552,0.028665,-0.006431,-0.01896,0.010277,0.009209,-0.02497,0.003403,0.008522,0.004666,0.004728,0.008496,-0.001693,0.008852,-0.010128,0.003769,0.021458,0.009979,0.01416,0.004851,0.010402,0.003418,-0.011305,-0.010651,0.003918,0.001183,-0.009136,0.005405,-0.022056,0.011317,-0.002838,0.00521,-0.00945,-0.013485,0.03101,-0.008271,-0.014087,0.006436,-0.013433,-0.005605,-0.002057,0.018677,-0.010118,-0.004007,0.005337,-0.004328,0.005823,0.001427,0.000366,0.006227,-0.001658,0.001094,0.001417,0.004365
AMERICAN ELECTRIC POWER CO INC,0.012068,-0.00472,-0.010233,0.013239,-0.001991,-0.006983,0.010673,-0.006088,0.044625,-0.002872,-0.013201,-0.006081,0.004894,-0.022038,-0.003486,0.004248,0.004354,0.000991,0.006435,-0.001353,0.024132,0.002404,0.00012,0.008154,0.005234,-0.004497,-0.018899,-0.025927,0.013557,-0.006258,-0.015436,-0.01919,-0.006394,-0.005663,0.011002,-0.014339,0.014288,-0.003201,0.006937,0.000766,-0.003825,0.019836,-0.013302,-0.023274,0.005599,0.001295,-0.006595,0.009481,0.012131,0.015337,0.000254,0.032487,-0.000123,-0.005778,0.020772,-0.006783,0.005488,-0.020376,0.040857,-0.008921,0.022444
IQVIA HOLDINGS INC,0.013125,-0.002951,-0.009063,0.005973,-0.002783,0.001349,0.004784,0.005178,0.039185,0.020359,-0.016613,-0.003308,0.012789,-0.016866,0.019245,0.000218,0.007193,0.003852,0.003493,-0.005801,-0.004279,-0.045054,0.000318,0.001999,0.016053,-0.01031,-0.020834,-0.014646,-0.000467,-0.005378,-0.008416,0.01081,0.010319,0.010957,-0.01938,-0.003044,0.012307,0.002738,0.008932,-0.004312,-0.040768,0.014743,-0.002603,-0.00019,0.022306,-0.004967,0.01241,0.00553,-0.001467,-0.011979,0.130998,-0.008215,-0.011886,-0.016094,0.010734,0.042355,-0.000283,0.00089,0.005495,0.005907,-0.012584
HESS CORP,0.003628,0.004395,-0.02329,-0.015247,-0.029718,0.017167,0.012639,-0.010279,0.014318,0.046588,0.013609,0.007745,0.009264,-0.008907,0.002607,0.002805,0.014124,-0.000336,-0.025845,-0.004007,0.004301,0.020928,-0.013937,-0.004734,-0.008272,-0.02565,-0.008918,0.006263,0.014164,-0.024547,-0.001446,-0.007097,0.001532,0.00335,-0.003048,0.021185,0.026805,0.001597,-0.009081,0.003987,-0.020833,0.006902,0.03152,-0.003426,0.004056,-0.00582,0.007369,-0.028714,0.010136,-0.003623,-0.001818,0.036853,0.002973,-0.01179,0.012408,0.007677,-0.003542,0.005701,-0.030942,0.00055,0.002407
SEMPRA ENERGY,0.004529,-0.005328,-0.017649,0.029889,-0.000137,-0.009036,0.021553,-0.001217,0.035748,-0.000131,-0.016475,-0.005584,0.002674,-0.0248,0.0,0.007657,0.010312,-0.004298,0.007149,0.000804,0.014586,0.002506,-0.000658,0.006187,0.006934,-0.007926,-0.002881,-0.016945,0.007616,-0.012598,-0.011953,-0.004893,-0.004508,-0.016191,0.000279,-0.022448,0.008843,0.002545,0.008179,0.006155,-0.005144,0.01104,-0.01396,-0.018082,-0.00414,0.004157,-0.002998,-0.002434,0.014641,-0.018956,0.001586,0.014973,-0.000142,0.002412,0.018398,-0.008894,0.009114,-0.014728,0.002115,-0.005488,-0.000991
M S C I INC,0.013152,-0.004188,-0.00392,-0.015895,-0.012949,-0.003462,0.019598,0.018215,0.038687,-0.007797,-0.019424,0.002408,0.018147,-0.004332,0.02377,0.016744,-0.001796,0.00775,0.008804,-0.008675,-0.017414,-0.010669,0.017913,-0.038716,0.009479,-0.00626,0.012802,0.006622,-0.008759,-0.005482,-0.007945,0.015423,0.01367,0.022187,-0.004274,-0.009471,-0.006607,-0.009878,0.003022,0.093094,-0.006011,0.009488,-0.0186,-0.016305,-0.002383,0.014828,-0.008686,0.011819,-0.003764,-0.024704,-0.004882,0.007891,-0.012107,-0.021433,-0.001635,0.017673,0.00619,-0.001828,-0.017766,0.018052,-0.01222
DEXCOM INC,0.009522,0.013891,-0.008796,0.006314,0.008055,-0.016149,0.007951,0.010687,0.026267,0.006624,-0.004143,0.0062,-0.000486,-0.053938,0.052812,-0.00513,0.011296,0.001457,0.003475,-0.000564,-0.008059,-0.02291,0.012971,0.017648,0.045572,0.00054,-0.013107,0.007266,-0.030482,-0.00432,0.007954,0.015943,-0.001255,0.015712,-0.016784,0.00236,-0.007181,-0.035927,0.018777,-0.027847,0.004636,0.010301,-0.013377,0.002232,0.030438,0.013529,0.003475,-0.051791,-0.017017,-0.011738,-0.002393,0.008051,-0.005438,0.007006,-0.012556,0.009537,-0.010553,-0.000774,-0.007317,-0.009539,0.007442
PAYCHEX INC,0.015988,0.002098,-0.00918,0.011216,0.003295,-0.006489,0.009515,0.010863,0.012326,-0.010069,7.9e-05,0.007096,0.00822,-0.007221,-0.070077,0.008074,0.00267,-0.009236,0.003611,-0.003264,-0.010411,-0.008738,0.008644,0.001103,0.012629,-0.006696,0.001854,0.002103,0.004868,0.000752,0.002504,0.002165,0.014289,0.005734,0.000244,-0.007572,-0.00722,-0.000578,0.003473,0.008734,-0.005636,-0.005175,0.005533,-0.015439,0.019184,-0.000737,0.005324,0.002281,-0.000325,-0.005815,0.006837,0.004664,0.004805,0.008997,-0.008515,0.01037,-0.000561,-0.010189,-0.00381,-0.003987,0.001716
BLOCK INC,0.025382,-0.000615,-0.001692,0.047927,0.006912,0.010223,-0.008819,0.014732,0.007043,0.067085,-0.007357,-0.004447,0.046427,-0.015522,0.01038,0.003121,0.013482,0.018163,-0.001131,-0.027166,-0.066322,-0.049709,-0.006994,-0.017462,0.035096,0.003174,-0.023443,-0.000442,-0.02048,-0.019856,-0.019337,0.00892,0.021405,0.012756,-0.007348,-0.054834,0.002237,0.036039,0.061721,-0.011018,-0.047054,0.025535,0.018149,-0.029906,0.017464,0.019552,0.007612,-0.028331,0.029306,-0.056072,0.037396,0.030708,-0.055268,0.001371,-0.019169,0.054134,0.161271,-0.053979,0.040852,0.009137,0.01339
ONEOK INC NEW,0.014815,0.004866,-0.013246,-0.011692,-0.017526,0.01442,-0.014801,-0.017403,0.018922,0.019314,-0.009911,0.004711,0.01304,-0.00998,0.015778,0.009061,0.013968,-0.002249,-0.006481,-0.004254,0.011393,0.010138,-0.012127,0.010159,-0.00447,-0.012347,0.006677,-0.010443,0.007558,-0.014862,-0.007759,0.031712,-0.016982,-0.009423,-0.005765,-0.00174,0.020767,0.002134,0.002839,0.002584,-0.022626,0.00337,-0.002775,-0.002929,-0.002203,0.008831,0.006274,0.001015,0.017236,-0.010679,-0.005325,0.028216,0.013088,-0.004167,0.022876,0.005318,-0.010174,-0.000822,0.020025,0.0,0.010085
WILLIAMS COS,0.013319,-0.007779,-0.019735,-0.011583,-0.012905,0.016891,-0.017737,-0.013758,0.007265,0.0,-0.001154,0.002311,0.010663,-0.011406,0.008653,0.004861,-0.000569,-0.002563,-0.002855,-0.002863,0.019811,0.022241,-0.013495,-0.007538,0.002813,-0.006452,-0.005364,-0.012773,0.004025,-0.010023,-0.016778,-0.004119,0.000295,0.003249,-0.000589,0.002356,0.012048,0.012486,-0.001721,0.011204,-0.015341,0.006059,-0.002007,-0.010632,-0.003776,-0.000291,-0.007291,-0.000294,0.015281,-0.014761,-0.029084,0.034493,0.00351,-0.005829,0.016711,0.006344,0.001146,-0.006296,0.009217,0.006278,0.019285
KRAFT HEINZ CO,0.011678,0.008446,0.000558,0.010045,0.008287,-0.007397,0.015181,0.013051,0.010735,-0.017525,-0.011081,0.00328,-0.005993,-0.02028,0.005874,0.011124,0.00385,0.000548,0.006024,0.006532,0.030828,-0.001049,-0.007878,0.004235,0.008171,0.007843,-0.017121,-0.008182,0.002661,-0.001858,0.004786,-0.02064,0.001891,-0.00863,0.010609,-0.008883,0.01195,-0.001342,0.002688,0.001072,-0.00589,0.016967,-0.002913,-0.011421,-0.000269,-0.021768,0.001923,-0.01371,0.010842,-0.006326,-0.054525,0.023712,-0.004575,0.023269,0.021617,0.00055,-0.009887,-0.002497,-0.004449,-0.007263,-0.007316
CHARTER COMMUNICATIONS INC NEW,0.004349,-0.006793,-0.087037,-0.006641,0.018454,-0.003011,0.019263,-0.020207,0.033482,0.012021,-0.010367,0.010423,0.006434,-0.013304,0.006007,-0.003703,0.019393,0.005238,0.002171,-0.009455,0.007281,-0.012362,-0.028241,-0.009448,0.01792,-0.027081,-0.004368,0.001689,-0.007399,0.009427,-0.024706,0.014781,0.017967,0.005524,0.014713,-0.019148,-0.006247,0.021676,0.009972,-0.010109,-0.016632,0.031372,-0.165115,-0.048745,-0.044031,-0.022771,-0.003772,0.030255,0.023218,-0.017656,-0.01835,0.023879,-0.003876,0.00727,-0.026531,0.033763,0.008148,-0.022644,-0.009021,-0.005724,0.019387
BANK OF NEW YORK MELLON CORP,0.008071,-0.000616,-0.005136,-0.01879,0.01915,0.013009,0.009988,0.007265,0.020838,0.01315,0.000194,-0.003874,0.005444,-0.015664,0.009823,0.001362,0.009714,0.001924,0.002881,-0.003256,0.00634,-0.011073,0.004054,0.007306,0.005917,0.004744,-0.004155,0.0,0.040205,0.009845,-0.009568,-0.00401,0.015007,-0.003815,-0.000365,0.001824,0.007831,-0.000181,0.010302,0.002504,-0.01035,0.000721,0.002342,-0.011145,0.000909,0.003814,-0.002895,0.001996,0.007244,-0.031104,0.010948,0.014868,-0.002532,-0.005077,0.004556,0.004354,0.005058,-0.00647,0.004884,0.00162,0.008088
HUMANA INC,0.021346,-0.006522,0.017013,-0.033077,-0.007234,0.002748,-0.010402,0.011183,0.012761,-0.039009,-0.016182,-0.003099,0.007717,-0.025217,0.004536,-0.00163,-0.000816,-0.003114,0.011242,0.004829,0.026845,-0.01187,0.004349,-0.017726,0.00539,-0.003125,-0.000479,-0.008909,-0.035781,0.000182,0.020443,-0.079909,-0.025365,0.020223,-0.0052,-0.012564,-0.116899,0.016519,0.013039,0.029759,0.003264,-0.005925,0.008116,-0.047114,0.014764,0.00606,-0.002089,0.006743,-0.003079,-0.012624,-0.006009,0.004665,0.008077,0.0006,0.001253,0.001306,-0.014046,-0.008156,0.00764,-0.031817,-0.002392
ALLSTATE CORP,-0.001378,0.006973,0.000288,-0.00137,0.003827,0.002158,0.026916,0.009017,-6.9e-05,-0.0354,-0.001293,-0.002229,-0.003604,-0.019024,-0.001622,0.014771,0.004949,0.002245,0.010333,0.001144,0.027361,0.008275,0.024138,0.009966,-0.004,0.010711,-0.004438,0.000399,0.004389,0.003112,0.006931,0.002425,0.012817,0.003293,-0.008237,0.021478,0.010418,-0.004338,-0.014586,0.002755,-0.007924,0.006055,0.007555,-0.003431,0.003316,0.007944,0.019861,-0.010634,-0.004437,-0.004645,0.01772,0.003098,-0.000679,-0.012733,-0.003444,0.006408,-0.006617,0.00421,-0.001627,0.006581,-0.006663
CENTENE CORP DEL,0.016287,-0.011352,0.013238,-0.008132,-0.002151,-0.006331,0.006507,0.028148,0.004323,-0.01513,-0.017084,0.00768,-0.003476,-0.031128,0.016618,-0.000954,0.004227,-0.002987,0.006264,0.004331,0.035305,-0.001171,0.006125,0.002202,-0.008012,0.016285,0.005128,0.013519,-0.008305,-0.001142,-0.009146,-0.017949,-0.031984,0.013756,0.005188,-0.001059,-0.02557,0.002991,0.003931,0.010802,0.006011,-0.000133,0.001461,-0.01777,0.011476,0.0,0.021089,0.01085,0.0075,-0.015531,0.0103,0.010453,0.005619,0.006985,-0.001513,0.011368,0.001873,0.000125,0.002244,-0.025121,0.00051
FASTENAL CO,0.014174,0.002466,0.002624,0.022716,0.003702,-0.001123,0.017017,0.008366,0.002505,0.002967,-0.00109,0.007325,0.000928,-0.000773,0.006962,0.003841,0.001684,-0.001681,-0.007652,-0.00108,-0.018836,-0.023131,0.001772,-0.003377,0.007906,0.00096,0.008796,0.004597,0.002367,0.003936,-0.006116,0.071789,0.020757,0.00822,-0.005722,-0.009639,0.005375,-0.011704,0.002924,0.007434,-0.00709,0.023597,0.011598,-0.016844,0.000288,-0.000288,-0.002879,0.010973,-0.000143,-0.015569,0.017557,0.000285,0.001283,-0.002278,0.003567,0.024598,0.001665,0.011361,0.002055,0.005605,-0.007477
AMETEK INC NEW,0.011725,0.001528,-0.01138,0.006302,-0.002045,0.008017,0.003627,0.022887,0.00093,0.015976,-0.005729,0.000736,0.000858,-0.009609,0.011556,0.003116,0.004263,-0.002183,0.003525,-0.001393,-0.012251,-0.013937,-0.000747,0.00162,0.007092,0.006919,0.004172,0.001527,-0.002989,0.00104,-0.021637,0.013994,-0.001725,0.006974,0.012013,-0.014414,0.00848,-0.003656,0.011069,0.003266,-0.02303,0.023573,0.009465,-0.002688,-0.005449,0.003914,-0.002579,0.013229,-0.000475,-0.002256,0.031957,0.001903,0.000863,0.005291,-5.7e-05,0.019508,-5.6e-05,0.003872,-0.006261,0.005344,0.008169
G E HEALTHCARE TECHNOLOGIES INC,0.013877,-0.000576,-0.020758,0.001767,-0.009699,0.016768,0.038091,0.012934,0.029563,0.023456,-0.011986,0.000667,0.008393,-0.003303,0.023197,0.005052,0.007218,-0.006015,-0.001674,-0.002837,-0.012287,-0.003405,0.006044,0.000653,0.009658,-0.009049,-0.006392,0.00105,-0.000656,-0.015754,-0.029612,0.010584,0.008025,0.007152,-0.012996,-0.028777,0.018449,0.003842,0.016815,-0.005109,-0.008649,0.013495,-0.005918,-0.006765,0.116469,-0.001586,0.002811,-0.008774,0.022498,-0.01034,0.010448,0.029578,0.004554,0.004301,-0.016321,0.031301,0.016317,0.017402,0.020967,0.005404,-0.018706
KEURIG DR PEPPER INC,0.019005,0.001865,-0.006205,0.004995,0.005281,-0.007726,0.020243,-0.002747,0.017447,-0.030987,-0.007451,0.01345,0.004321,-0.00799,0.007435,0.009533,0.006701,0.001815,0.007249,-0.0009,0.001501,-0.023374,-0.000153,-0.012357,-0.005005,0.005344,-0.006567,0.005666,-0.001252,-0.002507,-0.002828,0.00189,0.00283,-0.01223,0.007619,-0.018904,0.014451,0.012346,0.000938,-0.00656,-0.011321,0.017176,-0.010319,-0.019273,0.002255,0.004822,0.007358,-0.010797,0.005457,-0.012771,0.005821,-0.000322,-0.00386,0.008395,0.011848,-0.038924,-0.005927,-0.022855,0.0,0.017966,-0.003996
LAS VEGAS SANDS CORP,0.014744,-0.025,-0.016656,-0.000891,0.000446,0.034337,0.026299,0.004621,0.016726,-0.000411,-0.015223,-0.002925,0.032055,-0.034714,0.026078,0.002664,0.002453,-0.010196,0.011331,0.002444,0.043081,-0.012858,-0.008289,0.011144,0.019091,-0.034183,-0.014397,0.009333,-0.002814,-0.01149,-0.016517,0.026747,-0.01353,-0.018833,0.022742,0.012648,0.010274,-0.002393,0.007396,-0.017659,-0.011917,0.039452,-0.007276,0.016442,0.02074,0.011118,0.016303,0.000187,0.015666,-0.011017,0.011511,0.008994,0.005094,-0.039638,0.008104,0.002991,0.020503,-0.014977,-0.009828,0.00412,0.016785
AMERIPRISE FINANCIAL INC,0.007864,-0.007157,-0.003336,-0.006864,0.007397,0.01375,0.021953,0.013135,0.004187,0.022056,-0.005606,-0.004579,0.014623,-0.023164,0.008718,5.3e-05,0.00585,0.004706,0.002947,-0.003463,-0.002106,0.003984,-0.003942,0.008073,0.006124,-0.022188,0.005533,0.000741,-0.004944,-0.007784,-0.003775,0.007579,0.018113,0.014253,0.001782,0.004281,0.00493,5.1e-05,0.004369,0.001119,-0.017075,-0.002094,0.012098,-0.001587,-0.005179,0.00853,0.012316,0.005344,0.001083,-0.018824,0.00377,0.016532,-7.5e-05,-0.002564,-0.003579,0.020159,0.009397,0.00199,0.001912,0.004722,-0.007988
KIMBERLY CLARK CORP,0.002505,0.001048,-0.021906,0.008234,0.001797,-0.012758,0.008588,0.006613,0.015193,-0.022488,-0.011586,0.009628,0.001493,-0.016312,0.005303,0.006531,-0.000998,0.001832,0.004239,0.005711,0.006995,-0.005067,0.006489,-0.002285,0.007853,0.00349,-0.002993,0.004462,0.002827,-0.008859,0.002031,-0.002271,-0.002194,-0.003502,0.021334,-0.055302,0.020756,0.005644,0.000825,0.003546,-0.005998,0.020336,-0.009479,-0.01047,0.002893,-0.002143,-0.006608,-0.003825,0.00217,-0.012659,-0.001265,0.003294,-0.004209,0.00727,0.010911,0.004981,0.004874,-0.003371,-0.00033,0.00033,-0.000495
